koi_steff,koi_steff_err1,koi_steff_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,ra,dec,koi_kepmag,koi_kmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_period,koi_period_err1,koi_period_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_eccen,koi_sma,koi_insol,koi_insol_err1,koi_insol_err2,koi_teq,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_incl,koi_dor,koi_dor_err1,koi_dor_err2,koi_model_snr,koi_max_mult_ev,koi_max_sngle_ev,koi_tce_plnt_num,koi_bin_oedp_sig,koi_ldm_coeff1,koi_ldm_coeff2,koi_ldm_coeff3,koi_ldm_coeff4,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,koi_disposition,k2_name,k2_hostname
4348.35,86.1,-87.78,0.6694,0.030496,-0.029561,0.694512,0.069451,-0.069451,,,,,,,336.1523363,-11.5793181,10.8,7.875,10.3281,,,,,,4.655411,0.000486,-0.000473,0.69,0.04,-0.04,0.06,0.048,78.6,12.2,-10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-116 b,K2-116
3689.0,157.0,-157.0,0.514745,0.015496,-0.015496,,,,4.72452,0.008832,-0.008832,,,,133.8557342,10.4692176,14.639,10.589,13.8012,,,,,,1.29160335703,1.100622e-05,-1.100622e-05,2.45117748,0.24347977,-0.24347977,,,127.2981,,,856.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-117 b,K2-117
3689.0,157.0,-157.0,0.514745,0.015496,-0.015496,0.512437,0.020431,-0.020431,4.72452,0.008832,-0.008832,,,,133.8557342,10.4692176,14.639,10.589,13.8012,,,,,,1.291626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-117 b,K2-117
3778.0,53.0,-53.0,0.51,0.01,-0.01,0.54,0.01,-0.01,4.75,0.01,-0.01,-0.05,0.13,-0.13,133.8557342,10.4692176,14.639,10.589,13.8012,,,,,,1.2916,4.9e-05,-5.1e-05,2.03,0.1,-0.1,,0.0189,,,,868.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-117 b,K2-117
,,,0.52,,,,,,,,,,,,133.8557342,10.4692176,14.639,10.589,13.8012,,,,,,1.291651,5e-05,-5.1e-05,2.1,0.5,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-117 b,K2-117
3676.0,70.0,-70.0,0.513,0.051,-0.051,0.532,0.056,-0.056,4.747,0.046,-0.046,-0.22,0.12,-0.12,133.8557342,10.4692176,14.639,10.589,13.8012,,,,,,1.291563,2.6e-05,-2.6e-05,2.03,0.21,-0.21,,0.0188,123.6,28.2,-28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-117 b,K2-117
3842.12,82.26,-81.78,0.491598,0.028268,-0.028272,0.582006,0.058201,-0.058201,,,,,,,133.8557342,10.4692176,14.639,10.589,13.8012,,,,,,1.291505,4e-05,-4e-05,1.96,0.12,-0.12,0.06,0.019,145.8,21.5,-18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-117 b,K2-117
,,,0.4,0.07,-0.023,,,,,,,,,,133.8557342,10.4692176,14.639,10.589,13.8012,,,,,,1.291605,1.8e-05,-1.9e-05,1.74,0.33,-0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-117 b,K2-117
3689.0,157.0,-157.0,0.514745,0.015496,-0.015496,0.512437,0.020431,-0.020431,4.72452,0.008832,-0.008832,,,,133.8557342,10.4692176,14.639,10.589,13.8012,,,,,,1.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-117 b,K2-117
,,,0.52,,,,,,,,,,,,133.8557342,10.4692176,14.639,10.589,13.8012,,,,,,5.443984,0.000518,-0.000516,2.1,0.5,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-117 c,K2-117
3676.0,70.0,-70.0,0.513,0.051,-0.051,0.532,0.056,-0.056,4.747,0.046,-0.046,-0.22,0.12,-0.12,133.8557342,10.4692176,14.639,10.589,13.8012,,,,,,5.44425,0.00032,-0.00032,1.94,0.22,-0.21,,0.0491,18.1,4.1,-4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-117 c,K2-117
3842.12,82.26,-81.78,0.491598,0.028268,-0.028272,0.582006,0.058201,-0.058201,,,,,,,133.8557342,10.4692176,14.639,10.589,13.8012,,,,,,5.44482,0.000397,-0.000417,2.03,0.13,-0.13,0.15,0.051,21.4,3.2,-2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-117 c,K2-117
,,,0.4,0.07,-0.023,,,,,,,,,,133.8557342,10.4692176,14.639,10.589,13.8012,,,,,,5.44425,0.00014,-0.00014,1.75,0.31,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-117 c,K2-117
3778.0,53.0,-53.0,0.51,0.01,-0.01,0.54,0.01,-0.01,4.75,0.01,-0.01,-0.05,0.13,-0.13,133.8557342,10.4692176,14.639,10.589,13.8012,,,,,,5.444017,0.000462,-0.000455,2.06,0.12,-0.12,,0.0492,,,,537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-117 c,K2-117
,,,0.702,0.049,-0.034,,,,,,,,,,132.1268608,15.6558964,14.0,11.654,13.7484,,,,,,50.9254,0.0041,-0.004,2.48,0.24,-0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-118 b,K2-118
4726.29,142.64,-127.34,0.734626,0.046686,-0.043106,0.756446,0.075645,-0.075645,,,,,,,132.1268608,15.6558964,14.0,11.654,13.7484,,,,,,50.92092,0.005584,-0.005249,2.54,0.23,-0.2,0.2,0.245,4.3,0.6,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-118 b,K2-118
4752.8,155.36,-129.21,0.679343,0.038238,-0.03554,0.762669,0.076267,-0.076267,,,,,,,132.0098683,16.9017663,14.818,12.174,14.5103,,,,,,7.728578,0.00073,-0.000704,2.29,0.15,-0.13,0.07,0.07,54.9,9.6,-8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-119 b,K2-119
4525.0,122.0,-122.0,0.739177,,,0.71,,,4.55183,,,,,,132.0098683,16.9017663,14.818,12.174,14.5103,,,,,,7.72651124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-119 b,K2-119
,,,0.589,0.013,-0.032,,,,,,,,,,132.0098683,16.9017663,14.818,12.174,14.5103,,,,,,7.7285,0.00053,-0.00053,2.16,0.14,-0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-119 b,K2-119
,,,0.71,,,,,,,,,,,,132.0098683,16.9017663,14.818,12.174,14.5103,,,,,,7.727574,0.001328,-0.001236,2.6,0.6,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-119 b,K2-119
4740.0,100.0,-100.0,0.71,0.01,-0.01,0.76,0.02,-0.02,4.62,0.01,-0.01,-0.05,0.12,-0.12,132.0098683,16.9017663,14.818,12.174,14.5103,,,,,,7.727283,0.001268,-0.001149,2.53,0.2,-0.2,,0.0698,,,,666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-119 b,K2-119
4525.0,122.0,-122.0,0.739177,,,0.71,,,4.55183,,,,,,132.0098683,16.9017663,14.818,12.174,14.5103,,,,,,7.728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-119 b,K2-119
6177.0,308.0,-308.0,1.31,0.34,-0.34,1.18,0.18,-0.18,4.28,0.18,-0.18,,,,173.1919022,2.2446794,12.38,10.605,12.0884,,,,,,8.28176,0.00069,-0.00069,2.72,0.73,-0.73,,0.0847,310.0,178.0,-178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-12 b,K2-12
5800.0,53.0,-90.0,1.01,0.27,-0.09,1.01,0.05,-0.06,,,,0.03,0.13,-0.17,173.1919022,2.2446794,12.38,10.605,12.0884,,,,,,8.28212,0.0006,-0.0006,2.33,0.58,-0.58,,0.0802,,,,1003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-12 b,K2-12
,,,1.084,0.177,-0.07,,,,,,,,,,173.1919022,2.2446794,12.38,10.605,12.0884,,,,,,8.28192,0.00037,-0.00036,2.48,0.42,-0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-12 b,K2-12
5615.0,,,0.92,,,,,,,,,,,,173.1919022,2.2446794,12.38,10.605,12.0884,,,,,,8.2824161,,,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-12 b,K2-12
5663.0,50.0,-50.0,1.005112,0.121177,-0.090058,0.935733,0.032131,-0.032848,4.3,0.1,-0.1,-0.11,0.08,-0.08,173.1919022,2.2446794,12.38,10.605,12.0884,,,,,,8.282455,0.000522,-0.000514,2.18823473,0.36875905,-0.22153016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-12 b,K2-12
5672.0,63.0,-63.0,1.117,0.014,-0.014,0.965,0.064,-0.048,,,,0.0,0.07,-0.07,173.1919022,2.2446794,12.38,10.605,12.0884,,,,,,8.28246,0.00052,-0.00052,2.44,0.3,-0.14,0.5,0.0792,185.0,12.0,-12.0,1026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-12 b,K2-12
4695.0,50.0,-50.0,0.686484,0.020318,-0.021136,0.72709,0.024924,-0.023943,4.68,0.1,-0.1,-0.14,0.08,-0.08,126.9366624,17.5793267,13.229,10.616,12.9247,,,,,,5.185759,1.4e-05,-1.4e-05,7.64369371,0.37322595,-0.29136831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-121 b,K2-121
,,,0.71,,,,,,,,,,,,126.9366624,17.5793267,13.229,10.616,12.9247,,,,,,5.185743,2.7e-05,-2.8e-05,7.7,1.1,-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-121 b,K2-121
,,,0.637,0.049,-0.037,,,,,,,,,,126.9366624,17.5793267,13.229,10.616,12.9247,,,,,,5.185758,1e-05,-1e-05,7.44,0.62,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-121 b,K2-121
4526.0,110.0,-110.0,0.675,0.033,-0.033,0.71,0.03,-0.03,4.63,0.2,-0.2,0.04,0.08,-0.08,126.9366624,17.5793267,13.229,10.616,12.9247,,,,,,5.185738,1.4e-05,-1.4e-05,7.16,0.12,-0.06,,,62.5,9.6,-8.5,716.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-121 b,K2-121
4471.38,111.56,-103.57,0.768,0.042176,-0.041929,0.711514,0.071151,-0.071151,,,,,,,126.9366624,17.5793267,13.229,10.616,12.9247,,,,,,5.185754,0.000195,-0.000201,9.12,0.66,-0.68,0.22,0.052,89.5,12.5,-11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-121 b,K2-121
4664.8,162.32,-126.26,0.649127,0.066621,-0.043641,0.74,0.085115,-0.096096,4.68264,0.113214,-0.10101,0.1107,0.013,-0.013,126.9366624,17.5793267,13.229,10.616,12.9247,,,,,,5.185972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-121 b,K2-121
4664.8,144.3,-144.3,0.65,0.06,-0.06,,,,4.68,0.11,-0.11,,,,126.9366624,17.5793267,13.229,10.616,12.9247,,,,,,5.185768,1.64e-05,-1.64e-05,7.50399,0.660588,-0.660588,,,126.877,,,935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-121 b,K2-121
4690.0,43.0,-41.0,0.67,0.01,-0.01,0.69,0.03,-0.03,4.63,0.02,-0.02,-0.16,0.05,-0.06,126.9366624,17.5793267,13.229,10.616,12.9247,,,,,,5.1857539,6e-07,-5e-07,7.52,0.22,-0.18,,0.0629,,,,738.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-121 b,K2-121
4471.38,111.56,-103.57,0.768,0.042176,-0.041929,0.711514,0.071151,-0.071151,,,,,,,126.9366624,17.5793267,13.229,10.616,12.9247,,,,,,5.1857532,8.3e-07,-8.3e-07,,,,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-121 b,K2-121
4664.8,162.32,-126.26,0.649127,0.066621,-0.043641,0.74,0.085115,-0.096096,4.68264,0.113214,-0.10101,0.1107,0.013,-0.013,126.9366624,17.5793267,13.229,10.616,12.9247,,,,,,5.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-121 b,K2-121
4551.0,74.0,-74.0,0.68,0.01,-0.01,0.72,0.01,-0.01,4.63,0.01,-0.01,-0.04,0.1,-0.1,126.9366624,17.5793267,13.229,10.616,12.9247,,,,,,5.185761,2.9e-05,-3e-05,7.5,0.14,-0.14,,0.0525,,,,723.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-121 b,K2-121
4009.0,47.0,-44.0,0.59,0.01,-0.01,0.63,0.02,-0.02,4.69,0.01,-0.01,0.32,0.06,-0.07,126.4762179,20.3593384,13.105,9.275,12.3708,,,,,,2.2193023,2e-06,-2e-06,1.16,0.1,-0.05,,0.0373,,,,769.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-122 b,K2-122
3903.0,70.0,-70.0,0.612,0.061,-0.061,0.644,0.061,-0.061,4.677,0.051,-0.051,0.37,0.12,-0.12,126.4762179,20.3593384,13.105,9.275,12.3708,,,,,,2.219315,7.4e-05,-7.4e-05,1.22,0.17,-0.13,,0.0288,95.7,21.5,-21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-122 b,K2-122
3993.36,77.64,-76.32,0.590802,0.027332,-0.027376,0.629589,0.062959,-0.062959,,,,,,,126.4762179,20.3593384,13.105,9.275,12.3708,,,,,,2.219405,7.1e-05,-6.9e-05,1.28,0.08,-0.08,0.21,0.029,79.9,13.1,-11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-122 b,K2-122
3807.0,157.0,-157.0,0.613895,0.018104,-0.018104,0.59928,0.020205,-0.020205,4.63951,0.010975,-0.010975,,,,126.4762179,20.3593384,13.105,9.275,12.3708,,,,,,2.21944122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-122 b,K2-122
4027.0,45.0,-45.0,0.6,0.01,-0.01,0.62,0.01,-0.01,4.68,0.01,-0.01,0.06,0.11,-0.11,126.4762179,20.3593384,13.105,9.275,12.3708,,,,,,2.219282,0.000128,-0.00013,1.21,0.08,-0.08,,0.0285,,,,814.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-122 b,K2-122
3807.0,157.0,-157.0,0.613895,0.018104,-0.018104,0.59928,0.020205,-0.020205,4.63951,0.010975,-0.010975,,,,126.4762179,20.3593384,13.105,9.275,12.3708,,,,,,2.219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-122 b,K2-122
,,,0.63,,,,,,,,,,,,126.4762179,20.3593384,13.105,9.275,12.3708,,,,,,2.219225,0.000131,-0.000132,1.3,0.3,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-122 b,K2-122
,,,0.532,0.054,-0.059,,,,,,,,,,126.4762179,20.3593384,13.105,9.275,12.3708,,,,,,2.219368,5.1e-05,-5.2e-05,1.17,0.14,-0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-122 b,K2-122
4040.0,80.0,-80.0,0.598,0.007,-0.007,,,,4.671,0.013,-0.013,,,,134.4441404,21.4532748,14.781,11.055,14.0916,,,,,,30.954222,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-123 b,K2-123
3880.0,70.0,-70.0,0.592,0.059,-0.059,0.615,0.06,-0.06,4.686,0.049,-0.049,-0.02,0.12,-0.12,134.4441404,21.4532748,14.781,11.055,14.0916,,,,,,30.9542,0.0022,-0.0022,2.66,0.33,-0.28,,0.1641,2.7,0.6,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-123 b,K2-123
3856.0,157.0,-157.0,0.609039,0.01813,-0.01813,0.595401,0.020302,-0.020302,4.64359,0.01105,-0.01105,,,,134.4441404,21.4532748,14.781,11.055,14.0916,,,,,,30.96028326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-123 b,K2-123
3856.0,157.0,-157.0,0.609039,0.01813,-0.01813,0.595401,0.020302,-0.020302,4.64359,0.01105,-0.01105,,,,134.4441404,21.4532748,14.781,11.055,14.0916,,,,,,30.953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-123 b,K2-123
4075.67,82.8,-81.14,0.571015,0.027528,-0.027586,0.649093,0.064909,-0.064909,,,,,,,134.4441404,21.4532748,14.781,11.055,14.0916,,,,,,30.956763,0.002589,-0.00272,2.65,0.15,-0.15,0.06,0.167,2.9,0.5,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-123 b,K2-123
,,,0.64,,,,,,,,,,,,134.4441404,21.4532748,14.781,11.055,14.0916,,,,,,30.952606,0.003195,-0.002888,3.0,0.6,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-123 b,K2-123
,,,0.637,0.162,-0.043,,,,,,,,,,134.4441404,21.4532748,14.781,11.055,14.0916,,,,,,30.954,0.0018,-0.0018,3.07,0.8,-0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-123 b,K2-123
4035.0,52.0,-52.0,0.59,0.01,-0.01,0.62,0.01,-0.01,4.69,0.01,-0.01,0.03,0.11,-0.11,134.4441404,21.4532748,14.781,11.055,14.0916,,,,,,30.951524,0.003625,-0.00332,2.76,0.16,-0.16,,0.1649,,,,338.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-123 b,K2-123
3560.0,51.0,-51.0,0.41,0.01,-0.01,0.43,0.01,-0.01,4.85,0.01,-0.01,-0.08,0.14,-0.14,133.6410515,23.1329509,16.692,11.975,15.4618,,,,,,6.413766,0.000301,-0.000303,3.03,0.12,-0.12,,0.051,,,,445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-124 b,K2-124
3560.7,86.88,-84.27,0.344292,0.030011,-0.0298,0.436372,0.054435,-0.062281,,,,,,,133.6410515,23.1329509,16.692,11.975,15.4618,,,,,,6.413539,0.000252,-0.000258,2.64,0.24,-0.24,0.08,0.051,8.7,1.2,-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-124 b,K2-124
,,,0.299,0.076,-0.06,,,,,,,,,,133.6410515,23.1329509,16.692,11.975,15.4618,,,,,,6.41362,0.00016,-0.00016,2.36,0.61,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-124 b,K2-124
3471.0,157.0,-157.0,0.4094,0.012444,-0.012444,0.402051,0.020461,-0.020461,4.81805,0.004289,-0.004289,,,,133.6410515,23.1329509,16.692,11.975,15.4618,,,,,,6.414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-124 b,K2-124
3620.0,80.0,-80.0,0.394,0.01,-0.01,,,,4.863,0.014,-0.014,,,,133.6410515,23.1329509,16.692,11.975,15.4618,,,,,,6.414008,,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-124 b,K2-124
,,,0.35,,,,,,,,,,,,133.6410515,23.1329509,16.692,11.975,15.4618,,,,,,6.413718,0.000296,-0.000292,2.6,1.1,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-124 b,K2-124
3570.0,63.0,-70.0,0.388,0.016,-0.009,0.39,0.013,-0.042,4.858,0.012,-0.088,0.023,0.061,-0.106,133.6410515,23.1329509,16.692,11.975,15.4618,,,,,,6.413651,3.6e-05,-3.1e-05,2.9,0.1,-0.1,,0.049,,,,442.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-124 b,K2-124
3654.47,99.56,-92.33,0.402049,0.031322,-0.03056,0.494727,0.050755,-0.057375,,,,,,,204.1418754,-14.9478195,16.4,11.802,15.1508,,,,,,21.750264,0.00199,-0.001957,2.18,0.19,-0.18,0.08,0.121,2.0,0.3,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-125 b,K2-125
,,,0.625,0.043,-0.037,,,,,,,,,,203.5467021,-13.5769705,12.759,9.712,12.4013,,,,,,7.38711,0.0002,-0.0002,1.92,0.15,-0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-126 b,K2-126
4259.0,139.48,-111.97,0.668695,0.054384,-0.065289,0.666,0.09589,-0.076133,4.61109,0.101094,-0.113758,,,,203.5467021,-13.5769705,12.759,9.712,12.4013,,,,,,7.38795716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-126 b,K2-126
4339.0,92.0,-92.0,0.65,0.01,-0.01,0.69,0.01,-0.01,4.66,0.01,-0.01,0.02,0.14,-0.14,203.5467021,-13.5769705,12.759,9.712,12.4013,,,,,,7.385655,0.000501,-0.000509,1.97,0.12,-0.12,,0.0656,,,,601.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIRMED,K2-126 b,K2-126
